Match_id,Team,Over_num,Commentary,batsman,score
9131817,RR 1st Inns,2.1,"Bhuvneshwar to Samson, FOUR, a bit of outswing on a good length outside off, a hint of seam away, but Samson just check-drives it through the line to sweeper cover for four",Bhuvneshwar to Samson,FOUR
9131817,RR 1st Inns,2.3,"Bhuvneshwar to Samson, FOUR, slower one, possibly knuckle, on a length outside off, Samson just picks the perfect moment in time to let leather meet willow with that authoritative whip away to deep mid-wicket for four",Bhuvneshwar to Samson,FOUR
9131817,RR 1st Inns,3.3,"Shakib to Rahane, FOUR, shortens his length as Rahane comes down the track, and Rahane just adjusts his shot to flat-bat it through deep extra cover for four",Shakib to Rahane,FOUR
9131817,RR 1st Inns,4.2,"Stanlake to Rahane, FOUR, short, no width, Rahane arches back into a semi-limbo and scythes that away to the deep backward point fence for four. Expertly done",Stanlake to Rahane,FOUR
9131817,RR 1st Inns,4.5,"Stanlake to Samson, FOUR, length delivery just outside off, straightening a little, and taking the leading edge of the closed bat-face to deep backward point. It was in the air for a while, but through the vacant region for four",Stanlake to Samson,FOUR
9131817,RR 1st Inns,5.2,"Shakib to Samson, FOUR, angled in, was that armer, towards leg-stump, Samson came down the wicket, realized he wasn't to the pitch of it, but still went through with the shot Through deep mid-wicket for four",Shakib to Samson,FOUR
9131817,RR 1st Inns,7.0,"S Kaul to Samson, FOUR, short of length delivery in the channel outside off, Samson tries to open the bat-face and steer it away to third man, gets a thick edge past the keeper, to the long stop fence for four. Oh, if only we had the Saha of the Australia Test series last year...",S Kaul to Samson,FOUR
9131817,SRH 1st Inns,1.1,"Unadkat to Saha, FOUR, adding salt into the wounds for the Royals. Unadkat begins with a tripe delivery down leg. Easy pickings for Saha, gets across and whacks it over square leg",Unadkat to Saha,FOUR
9131817,SRH 1st Inns,1.5,"Unadkat to Dhawan, FOUR, edged and flies over first slip. Dhawan throws the kitchen sink - comes down the track, gets an outside edge and fortunately for him, it loops over a leaping first slip fielder",Unadkat to Dhawan,FOUR
9131817,SRH 1st Inns,10.5,"Shreyas Gopal to Williamson, FOUR, kaboooooom! That's been smashed to pulp and it's Williamson who has done it. Things that an IPL season does. Even the gracious batsmen look for power. Uses his feet and smacks it hard over the bowler's head. Gopal may have thought about a return catch but there was no time at all to react, chose to wisely save himself",Shreyas Gopal to Williamson,FOUR
9131817,SRH 1st Inns,12.0,"Laughlin to Dhawan, FOUR, what a sound off the blade! Gee, he just nailed that one, did Dhawan. Back of a length and plenty of width outside off, Dhawan just leant into it and slap-punched on the up. Gets it past a diving mid-off fielder and it speeds away. Considering the form he has been of late and the way he has played today, he is bound to light this IPL up",Laughlin to Dhawan,FOUR
9131817,SRH 1st Inns,12.1,"D Arcy Short to Dhawan, FOUR, that's a freebie from D Arcy Short and Dhawan isn't going to miss out. Not in this carnage mode of his. Stays back and pulls it hard to the deep mid-wicket fence",D Arcy Short to Dhawan,FOUR
9131817,SRH 1st Inns,13.0,"D Arcy Short to Dhawan, byes, FOUR, that's beaten everyone! For a moment, I thought it was a genuine edge but it wasn't. D Arcy Short gets this to spin away from a fuller length and the drastic turn beats Dhawan's attempted drive. Buttler also fails to react in time and with no slip in place, free runs it is",D Arcy Short to Dhawan,FOUR
9131817,SRH 1st Inns,15.5,"D Kulkarni to Dhawan, FOUR, crunchy blow to end the game! Shortish and sits up nicely for Dhawan who rocks back to slam the pull over mid-wicket. Blazed away to the fence and with that, the Sunrisers have stormed to a win in their season opener",D Kulkarni to Dhawan,FOUR
9131817,SRH 1st Inns,2.2,"D Kulkarni to Dhawan, FOUR, Kulkarni goes short and offers width again, Dhawan will not miss out on these. Goes deep and bashes it with ferocity through covers",D Kulkarni to Dhawan,FOUR
9131817,SRH 1st Inns,3.3,"Unadkat to Williamson, FOUR, Williamson finds the gap this time. Off the mark with a boundary. Unadkat keeps it short, just a hint of width and Williamson takes toll. Waits back and punches it through cover-point",Unadkat to Williamson,FOUR
9131817,SRH 1st Inns,4.2,"Gowtham to Dhawan, FOUR, quality from Dhawan. No misjudging of the length this time, picks the long hop early and hacks it over square leg. Kind of short-arm jabbed it",Gowtham to Dhawan,FOUR
9131817,SRH 1st Inns,4.3,"Gowtham to Dhawan, FOUR, back to back fours for Dhawan. Gowtham goes quick and flat outside off, Dhawan reaches out and slaps it through cover",Gowtham to Dhawan,FOUR
9131817,SRH 1st Inns,5.3,"Laughlin to Dhawan, FOUR, Dhawan is riding his luck. Banged in short on leg-stump, Dhawan swivels to pull and ends up gloving it over the keeper. Fine leg is squarer and had no chance there",Laughlin to Dhawan,FOUR
9131817,SRH 1st Inns,6.0,"Laughlin to Williamson, FOUR, 50-stand comes up between the duo. Short and width are like oxygen to Williamson. Gets on top of the bounce and caresses it through cover-point",Laughlin to Williamson,FOUR
9131817,SRH 1st Inns,6.1,"Shreyas Gopal to Dhawan, FOUR, horror start for Gopal. Drags it short first up, ample time for Dhawan to rock back and pick his spot. Chooses cow corner and dismisses from his sight",Shreyas Gopal to Dhawan,FOUR
9131817,SRH 1st Inns,7.1,"Stokes to Dhawan, FOUR, no respect whatsoever for Stokes. Is greeted with a boundary. Short with no real venom, Dhawan goes back and muscles the pull over mid-wicket",Stokes to Dhawan,FOUR
9131817,SRH 1st Inns,7.2,"Stokes to Dhawan, FOUR, consecutive fours for Dhawan. Stokes sprays it down leg, Dhawan just gets a tickle on it and sends it very fine. Races away to the fine leg fence",Stokes to Dhawan,FOUR
9131817,SRH 1st Inns,9.1,"Stokes to Dhawan, FOUR, cracker of a shot! Dhawan is in top gear and brings up his 29th IPL fifty in some style. Short and wide, he stands tall and spanks it through backward point. Power, timing and placement all in unison",Stokes to Dhawan,FOUR
9131817,SRH 1st Inns,9.3,"Stokes to Dhawan, FOUR, oh boy, that's top quality stuff! Slower ball from Stokes but Dhawan is in such a mood that he is picking everything. Waits for it and there was width on offer, so just reached out to hammer it through the covers. Rocketed away",Stokes to Dhawan,FOUR
5641860,CSK 1st Inns,0.4,"Vinay Kumar to Watson, FOUR, not where he intended to hit that but he'll take it. Another short delivery around off, Watson takes his eyes off the ball and pulls, ends up getting an inside edge past the fielder at short fine leg and finds the fence",Vinay Kumar to Watson,FOUR
5641860,CSK 1st Inns,1.0,"Vinay Kumar to Watson, FOUR, fine end to the over! Make that 16 runs off the opening over. Vinay Kumar conceded 14 runs in the previous match off the first over, concedes two extra in this one. It's a back of a length delivery outside off and all Watson does is simply punch it through the gap at cover-point. Into the gap and away to the fence she goes. Just the ideal start for CSK in this mammoth run chase",Vinay Kumar to Watson,FOUR
5641860,CSK 1st Inns,12.3,"Chawla to Billings, FOUR, wow! Just a flick of the wrists and Rinku Singh, one of the quick movers, could not get around to stop it. Dances down and gets to the pitch, whipped against the turn to wide long-on, the timing was exquisite",Chawla to Billings,FOUR
5641860,CSK 1st Inns,13.3,"Kuldeep Yadav to Dhoni, FOUR, murdered! That might get him going. Need a boundary off the middle and he's got it. Shimmies down and gets close to the flighted delivery then drills it straight down the ground, went at the rate of knots",Kuldeep Yadav to Dhoni,FOUR
5641860,CSK 1st Inns,16.5,"Chawla to Billings, FOUR, much needed boundary for CSK. It had been a quiet over so far. Billings didn't connect it properly but struck it in the gap, front leg out of the way and a swing of the arms, couple of bounces and into the cow corner fence",Chawla to Billings,FOUR
5641860,CSK 1st Inns,2.4,"A Russell to Rayudu, FOUR, poor delivery by Dre Russ. Gifts a full toss to Rayudu who clips it nonchalantly past the fielder at short fine leg, easy pickings for the batsman there",A Russell to Rayudu,FOUR
5641860,CSK 1st Inns,3.4,"Chawla to Rayudu, FOUR, 50 up for CSK! CSK, CSK are the chants at the stadium. Short of a length outside off, Rayudu camps back and cuts it past the diving fielder at cover-point to add four more to the tally",Chawla to Rayudu,FOUR
5641860,CSK 1st Inns,4.4,"A Russell to Rayudu, FOUR, cheeky there. Short of a length outside off, Rayudu arches back and guides it smartly towards third man, very fine and you can't keep a fielder there",A Russell to Rayudu,FOUR
5641860,CSK 1st Inns,5.1,"Tom Curran to Watson, FOUR, the newbie to IPL is welcomed in style by Watson. It's short again and looking at the kind of touch Watson is in he won't spare you. Pulls it nicely over mid-wicket, one bounce and into the fence she goes",Tom Curran to Watson,FOUR
5641860,KKR 1st Inns,0.2,"Chahar to Chris Lynn, FOUR, Chris Lynn is underway! Typical Lynn. Shortish ball with width on offer, he'll punish you everytime. Stands tall and slashes it over point. Raced away and there's pin drop silence",Chahar to Chris Lynn,FOUR
5641860,KKR 1st Inns,10.1,"Tahir to Karthik, FOUR, KKR will remain positive, Karthik brings out the reverse sweep with a slip in place, doesn't get hold of the shot, but has enough to get it past the fielder",Tahir to Karthik,FOUR
5641860,KKR 1st Inns,11.3,"Watson to A Russell, FOUR, lovely shot, a long half-volley from Watson, full and just outside off, Russell stays in his crease and drills it through extra-cover, no need to run for those",Watson to A Russell,FOUR
5641860,KKR 1st Inns,2.1,"Watson to Chris Lynn, FOUR, that's been thrashed through extra cover. A fuller length ball, stand-and-deliver stuff from Lynn. Stood tall and hammered the drive between extra cover and mid-off",Watson to Chris Lynn,FOUR
5641860,KKR 1st Inns,2.3,"Watson to Uthappa, FOUR, easy pickings for Uthappa! Full and straying on the pads, a lean across followed by a nonchalant flick over backward square leg. One bounce and into the fence",Watson to Uthappa,FOUR
5641860,KKR 1st Inns,2.5,"Watson to Uthappa, FOUR, steered and just wide of the Raina at wide slip. A short of length delivery with width on offer, Uthappa opens his bat-face at the last moment and guided it to Raina's right, who dived full length. Trickles away to the fence",Watson to Uthappa,FOUR
5641860,KKR 1st Inns,4.4,"Tahir to Chris Lynn, FOUR, 'catch it' cries Tahir, but Lynn has got enough wood on that. Tahir saw the batter back away and fired on following him. Lynn toe-ends the drill over and wide of mid-off. Uppish, but safe",Tahir to Chris Lynn,FOUR
5641860,KKR 1st Inns,5.1,"Jadeja to Chris Lynn, FOUR, another quick delivery, but errs in line, Lynn moves across, crouches and helps it along its way. Manages to beat short fine leg and there's no one to stop that. Not to forget, a poor effort from Harbhajan who dived over the ball at short fine",Jadeja to Chris Lynn,FOUR
5641860,KKR 1st Inns,6.5,"Harbhajan to Nitish Rana, FOUR, superbly played! Trifle short and Rana was quick to go on the back foot and pounce on it. Waited for the ball and scythed it through backward point. The man in the deep gives a chase, but to no avail",Harbhajan to Nitish Rana,FOUR
5641860,KKR 1st Inns,7.4,"SN Thakur to Nitish Rana, FOUR, ""that's not how you follow it up,"" says Ian Bishop on air. After bowling a good bumper, Thakur now bowls a fullish ball, Rana stays in his crease and hit it through the line. Lofted over wide mid-off and there is no one to stop that",SN Thakur to Nitish Rana,FOUR
5641860,KKR 1st Inns,8.4,"Watson to Karthik, FOUR, cracking shot. Should settle Karthik's nerves, if any. Shortish ball wide of off, Karthik gets on top of it and cuts it fiercely through the off-side, beating the man at backward point",Watson to Karthik,FOUR
9944694,DC 1st Inns,0.3,"Gowtham to Pant, FOUR, spanked! Murdered! Four.. That was a little shimmy and a powerful blade smacking it down the ground",Gowtham to Pant,FOUR
9944694,DC 1st Inns,0.5,"Gowtham to Pant, FOUR, kneels down and punishes it away. Gets it past the man at short fine leg and the ball races away between square leg and short fine leg for a four. Very well done. He preempted the angle and got it away",Gowtham to Pant,FOUR
9944694,DC 1st Inns,2.4,"Unadkat to Maxwell, FOUR, lucky, Maxwell ain't complaining. The batsman goes for the big wild swing. The ball trims the outer half of the bat and flies over the man at short third man for a four",Unadkat to Maxwell,FOUR
9944694,DC 1st Inns,3.0,"Unadkat to Maxwell, FOUR, that is sworded away! Full and wide, throws his bat at the leather whilst losing his balance and smears the ball over point for a four. That will do for DD. 14 of the over and that is exactly what they need in each of the rest three overs",Unadkat to Maxwell,FOUR
9944694,DC 1st Inns,4.2,"Unadkat to Chris Morris, FOUR, full, little wide, the batsman opens the face of the blade and beats the man at deepish point. Much needed four but they need more. Good, intelligent batting from Chris Morris. 30 off 10 balls",Unadkat to Chris Morris,FOUR
9944694,DC 1st Inns,4.4,"Unadkat to Pant, FOUR, length slower delivery and the batsman pulls the ball away. Did not time it but gave it some good air miles. Once it landed, there was no one and it went into the fence",Unadkat to Pant,FOUR
9944694,DC 1st Inns,5.5,"Laughlin to Chris Morris, FOUR, throws his hands at it and slices it flat-footed over covers. It's all but over....",Laughlin to Chris Morris,FOUR
9944694,RR 1st Inns,1.1,"Nadeem to D Arcy Short, FOUR, poor ball to start! Drags it short and it's the slider as well, width on offer for Short who smacks the back foot punch through the covers. Easy pickings",Nadeem to D Arcy Short,FOUR
9944694,RR 1st Inns,11.3,"Rahul Tewatia to Buttler, FOUR, master of manipulating the field. There's a leg slip now instead of silly point, and the tossed up one on off is reverse-lapped to third man for four",Rahul Tewatia to Buttler,FOUR
9944694,RR 1st Inns,12.1,"Shami to Rahane, FOUR, that flat-batted swipe coming down the track to a length ball. Made room, slapped it inside out to deep extra cover for four past a diving cover. He's absolutely leathered that",Shami to Rahane,FOUR
9944694,RR 1st Inns,12.2,"Shami to Rahane, FOUR, short outside off, Rahane drags it towards the on-side with a clouted pull to deep mid-wicket for four. Boult made a lot of room, running across a few yards and diving in front, and nearly pulled off a screamer but the ball flicks his thumb and ricochets away into the fence",Shami to Rahane,FOUR
9944694,RR 1st Inns,16.5,"Chris Morris to Buttler, FOUR, short-ish and wide, Buttler slashes and slashes hard, as that blazes away in front of third man for four. The spin on that shows you how hard he sliced that...",Chris Morris to Buttler,FOUR
9944694,RR 1st Inns,2.3,"Boult to Stokes, FOUR, whackkkkkkkkkk! Stokes has had enough of proding around. Charges down the track and makes room before blasting this wide of the man at mid-off. Races away to the fence in no time",Boult to Stokes,FOUR
9944694,RR 1st Inns,4.3,"Boult to Samson, FOUR, sheer class! Samson had some runs in the last game and hence, is in a good space mentally. Gets a full ball that's not all that wide but Samson got a nice stride forward and eased the square drive through point. The timing was fab",Boult to Samson,FOUR
9944694,RR 1st Inns,5.0,"Boult to Rahane, FOUR, just short of backward square leg! For a moment, the fielder in the ring thought he had a chance but it bounced in front of him and sneaked through. Once it got past him, the outfield did the rest. Short of a length ball that Rahane pulled without bothering to keep it down. Fortunate that it didn't go to hand",Boult to Rahane,FOUR
9944694,RR 1st Inns,6.1,"Shami to Rahane, FOUR, freebie to start from Shami and Rahane puts it away in style. Half-tracker and it's asking for trouble on this easy-paced surface. Rahane swivels on the back foot and controls the pull with elan through backward square leg",Shami to Rahane,FOUR
9944694,RR 1st Inns,8.2,"Nadeem to Samson, FOUR, deft touch! If the previous shot showcased his power, this is all about finesse. Slower and around off, not all that short but Samson waits for it on the back foot before essaying the late cut. Gets it very fine and just past the keeper as it races to the fence. He is in the zone, is Samson",Nadeem to Samson,FOUR
9944694,RR 1st Inns,9.3,"Rahul Tewatia to Rahane, FOUR, rubbish ball and Rahane will feast on these all day. Gets a drag on around middle and leg, sits on the back foot and nails the pull through square leg. Found the gap",Rahul Tewatia to Rahane,FOUR
5989339,MI 1st Inns,1.5,"Stanlake to Rohit, FOUR, lovely from Rohit, tad fuller and wider of off, Rohit leans forward, drives it on the up and finds the gap past cover-point, the timing is sweet and the ball rolls away to the fence",Stanlake to Rohit,FOUR
5989339,MI 1st Inns,10.5,"Rashid Khan to Pollard, FOUR, that is Pollard's riposte. The wrong 'un on a fullish and Pollard used his reach to good effect, pressed forward and struck it straight back over the bowler, couple of bounces and into the fence",Rashid Khan to Pollard,FOUR
5989339,MI 1st Inns,12.0,"S Kaul to Pollard, FOUR, needless. Kaul brought third man up and Pollard sends the ball there. Should have followed the mantra off the first five deliveries. On a length outside off, Pollard dabbed it late and beat short third man with ease",S Kaul to Pollard,FOUR
5989339,MI 1st Inns,14.3,"Stanlake to Pollard, FOUR, for the second time Pollard uses the pace of Stanlake to pocket a boundary. Fraction short and outside off, Pollard waits in the crease and steers it behind point, Kaul at third man should have done a better job of stopping that. He got there and allowed it to escape past him",Stanlake to Pollard,FOUR
5989339,MI 1st Inns,17.0,"S Kaul to Suryakumar Yadav, FOUR, lovely shot! Kaul might have been a bit too predictable with his length, Yadav moved to the leg-side and waited for the short delivery, swatted the pull backward of square leg and ended the over with a much needed boundary",S Kaul to Suryakumar Yadav,FOUR
5989339,MI 1st Inns,17.2,"Rashid Khan to Cutting, FOUR, that is cheeky. Pushed it through did Rashid and Cutting used the pace on that, shuffled across with bent knee and scooped it fine, giving short fine leg no chance",Rashid Khan to Cutting,FOUR
5989339,MI 1st Inns,2.5,"Sandeep Sharma to Ishan Kishan, FOUR, streaky and four, Kishan gets lucky and gets a boundary as well, comes down the track, doesn't get anywhere close to the ball, swings through the line, the big inside edge races away past the leg-stump and into the fence",Sandeep Sharma to Ishan Kishan,FOUR
5989339,MI 1st Inns,20.0,"S Kaul to Markande, FOUR, cheeky! Markande decides to do something about the length Kaul was bowling, moving across the stumps and laps the length delivery over short fine leg, enough legs on that to reach the fence",S Kaul to Markande,FOUR
5989339,MI 1st Inns,3.0,"Sandeep Sharma to Ishan Kishan, FOUR, edged and four, more runs for Kishan, more frustration for Sandeep. This the slower ball on off, Kishan was perhaps looking to play with an open face, he didn't look to get it that fine though, past the keeper and third man was inside the ring",Sandeep Sharma to Ishan Kishan,FOUR
5989339,MI 1st Inns,3.1,"Stanlake to Lewis, FOUR, short of a good length and well outside off, Lewis stands tall and punches with a straight bat, finds the gap past cover-point and the ball rolls away to the fence",Stanlake to Lewis,FOUR
5989339,MI 1st Inns,3.4,"Stanlake to Lewis, FOUR, that's his answer to Stanlake, short of a length and angling across the left-hander, Lewis was backing away, has to reach out and carves it over cover, a few bounces and into the fence",Stanlake to Lewis,FOUR
5989339,MI 1st Inns,4.4,"Rashid Khan to Ishan Kishan, leg byes, FOUR, appeal for LBW, but I reckon it might have pitched outside leg. Kishan was setting himself up for a reverse sweep, lost his poise in doing so, ended up with a reverse hack, the ball clipped the pads and beat the slip fielder to the fence",Rashid Khan to Ishan Kishan,FOUR
5989339,MI 1st Inns,5.4,"S Kaul to Lewis, FOUR, smashed, half-volley outside off, Lewis gets forward and drills it past the non-striker, the fielder at mid-off was a mere spectator",S Kaul to Lewis,FOUR
5989339,MI 1st Inns,8.3,"Shakib to Krunal Pandya, FOUR, beautifully played, too full and too wide of off, Krunal gets close to the ball, that allows him to play against the turn, beats extra-cover with the drive and rolls away to the fence",Shakib to Krunal Pandya,FOUR
5989339,MI 1st Inns,8.4,"Shakib to Krunal Pandya, FOUR, cheeky and four, tossed up well outside off, Krunal bends down low, reverses his stance, uses the pace on the ball and laps it very fine, beats short third man and it's back-to-back boundaries for Krunal",Shakib to Krunal Pandya,FOUR
5989339,MI 1st Inns,9.2,"Stanlake to Suryakumar Yadav, FOUR, cracking shot, too short and well outside off, Suryakumar swivels across, rolls his wrists and pulls it in front of square, beats mid-wicket and rolls away to the fence",Stanlake to Suryakumar Yadav,FOUR
5989339,SRH 1st Inns,0.2,"Sangwan to Dhawan, FOUR, Dhawan is underway! That's bread and butter for Gabbar. Too wide and he'll punish you all day. The length was on the shorter side as well - the recipe to get hit. Dhawan flashes his bat at it and slaps it through extra cover. Off the mark with a boundary",Sangwan to Dhawan,FOUR
5989339,SRH 1st Inns,1.5,"Bumrah to Dhawan, FOUR, second boundary for Dhawan. didn't try to over-hit, timed it well and the placement was good. The line is too straight from Bumrah - strayed on the pads and Dhawan used his wrists to glance it away in front of square on the leg-side. The man inside the 30-yard circle gives a chase, but can only escort the ball to the fence",Bumrah to Dhawan,FOUR
5989339,SRH 1st Inns,11.0,"Markande to Deepak Hooda, FOUR, charges out to the pitch of the ball and smokes it down the ground. What a way to start from Hooda. Wow",Markande to Deepak Hooda,FOUR
5989339,SRH 1st Inns,11.3,"Mustafizur to Shakib, FOUR, poor delivery from Mustafizur, can't afford to release the pressure this way. MI don't have much to play with. Short and wide, Shakib sizes it up early and slaps it through point",Mustafizur to Shakib,FOUR
5989339,SRH 1st Inns,13.3,"Cutting to Y Pathan, FOUR, pivots on the back leg and whip-pulls this delivery to the left of fine leg. Ordinary short of length delivery from Cutting, sitting up comfortably around Pathan's chest to be dispatched",Cutting to Y Pathan,FOUR
5989339,SRH 1st Inns,17.0,"Cutting to Y Pathan, FOUR, this has been a really sensible partnership for the most part, and here comes the reward. Cutting sprays on the pads, allowing Pathan an easy release of pressure as he glances it away past short fine leg",Cutting to Y Pathan,FOUR
5989339,SRH 1st Inns,2.1,"Sangwan to Dhawan, FOUR, how good are those wrists? Must have learnt a bit from VVS. Wasn't a bad ball at all from Sangwan. On a good length and on middle and leg, Dhawan stayed in his crease and flicked it nonchalantly over and wide of mid-on",Sangwan to Dhawan,FOUR
5989339,SRH 1st Inns,2.3,"Sangwan to Saha, FOUR, dropped! Cutting is the culprit. An ugly hoick attempted from Saha and he mistimed it horribly. Cutting, at mid-on, went back and got to the ball, but couldn't hold onto it. What's worse? He allows it go for a boundary. It was a good length ball and Saha was slightly late into his shot",Sangwan to Saha,FOUR
5989339,SRH 1st Inns,2.5,"Sangwan to Saha, FOUR, the top-edge goes over the keeper's head and runs away for another boundary. No luck lor Sangwan, who banged one short and the bal got big on the batsman. Saha, despite not being in a good position, went with the pull shot. He will be happy with the result though",Sangwan to Saha,FOUR
5989339,SRH 1st Inns,3.4,"Cutting to Saha, FOUR, Cutting hurls one fuller and Saha decides to go after it. It was bowled wide of off, Saha comes down for a walk and muscles it over the bowler's head to collect his third boundary",Cutting to Saha,FOUR
5989339,SRH 1st Inns,5.1,"Bumrah to Dhawan, FOUR, Bumrah overpitches and Dhawan takes heavy toll of it. The back leg is bent, to the pitch and then creamed the cover drive. The placement was spot on too",Bumrah to Dhawan,FOUR
5989339,SRH 1st Inns,5.5,"Bumrah to Dhawan, FOUR, 50 up for SRH! In a quick time. This was a pacy good length ball on middle and leg, Dhawan helps it along its way to fine leg. Runs coming thick and fast for the hosts",Bumrah to Dhawan,FOUR
5989339,SRH 1st Inns,6.0,"Bumrah to Dhawan, FOUR, edged, missed the stumps and races away to the fence. 14 runs off the over. It was a skiddy length ball from round the wicket and Dhawan checked his cross-batted stroke. The ball trimmed the inside edge, missed the sticks and evaded the keeper to the fine leg fence",Bumrah to Dhawan,FOUR
5989339,SRH 1st Inns,6.2,"Markande to Dhawan, FOUR, crashed away! The googly from Markande, but it's short and wide outside off. Dhawan trks back and muscles the cut through extra cover. Lewis sprints across and dives to his left, in vain",Markande to Dhawan,FOUR
5989339,SRH 1st Inns,7.2,"Mustafizur to Dhawan, FOUR, bangs one short does Mustafizur and there's no venom. Dhawan fetches it from well outside off and swivel-pulls it in front of square on the leg-side. He was in total control of the shot",Mustafizur to Dhawan,FOUR
5989339,SRH 1st Inns,7.5,"Mustafizur to Williamson, FOUR, fullish ball outside off, Williamson opens the bat-face at the very last moment and runs it down to third man. Got it very fine",Mustafizur to Williamson,FOUR
5989339,SRH 1st Inns,9.0,"Markande to Manish Pandey, FOUR, shot! Too short, Pandey stays back and cuts it square of the wicket. Powerfully hit",Markande to Manish Pandey,FOUR
7637306,KXIP 1st Inns,1.0,"Woakes to Rahul, FOUR, 16 runs off the opening over. Couldn't have asked for a better start. On the pads again and all Rahul does is clips it past the fielder at short fine leg, he dives there but the ball is too quick for him",Woakes to Rahul,FOUR
7637306,KXIP 1st Inns,1.1,"U Yadav to Mayank Agarwal, FOUR, off the mark in style, Agarwal too. Picks the length early, it's short on middle and Agarwal gets in position early to flick it over square leg, fine leg is too square and the ball wins the race",U Yadav to Mayank Agarwal,FOUR
7637306,KXIP 1st Inns,1.4,"U Yadav to Mayank Agarwal, FOUR, textbook straight drive! Presenting full face of the bat and high elbows. Fullish in length around off, Agarwal backs away, drives it straight past the bowler and gathers a boundary more",U Yadav to Mayank Agarwal,FOUR
7637306,KXIP 1st Inns,10.5,"Chahal to Nair, FOUR, Chahal's over is ruined once again off the last ball, this was tossed up nicely outside off, Nair bent half-forward, reverses his stance and helps it on its way to the long leg fence, make it off the fifth ball",Chahal to Nair,FOUR
7637306,KXIP 1st Inns,14.1,"Kulwant Khejroliya to Ashwin, FOUR, cracking shot, short and on the stumps, Ashwin swivels across, rolls his wrists and helps it on its way, the man in the deep is square and the ball beats him to the fence",Kulwant Khejroliya to Ashwin,FOUR
7637306,KXIP 1st Inns,14.4,"Kulwant Khejroliya to Ashwin, FOUR, beautifully played, length delivery outside off, Ashwin leans forward, drives it on the up and beats the diving fielder at cover, no need to run for those",Kulwant Khejroliya to Ashwin,FOUR
7637306,KXIP 1st Inns,17.3,"Woakes to Ashwin, FOUR, lovely shot, this is turning out to be a fine cameo from Ashwin, comes down the track, uses his reach to good effect and clears cover with the lofted off-drive, couple of bounces and over the ropes",Woakes to Ashwin,FOUR
7637306,KXIP 1st Inns,2.2,"Kulwant Khejroliya to Mayank Agarwal, FOUR, errs in line after a good start. This is a shortish one on leg and Agarwal doesn't miss out on the chance. Swivels and drags it down to the fine leg fence, can't keep a fielder there",Kulwant Khejroliya to Mayank Agarwal,FOUR
7637306,KXIP 1st Inns,3.5,"U Yadav to Yuvraj, FOUR, what was the fielder doing there? He should have been back near the fence. Could have been a straight forward catch there. Short of a length delivery around off, Yuvraj swivels and pulls it over the leaping fielder at deep square leg, guess it was Sarfaraz Khan",U Yadav to Yuvraj,FOUR
7637306,KXIP 1st Inns,4.4,"Kulwant Khejroliya to Nair, FOUR, Rahul, Agarwal and now Nair. All Karnataka boys have got off the mark with a boundary or six tonight. Full length delivery around off, Nair keeps his head still and drills it past the fielder at mid-off, no chance to stop that",Kulwant Khejroliya to Nair,FOUR
7637306,KXIP 1st Inns,7.3,"Woakes to Nair, FOUR, class apart. It's a short delivery around off, Nair arches back and guides it to perfection over the empty cordon, third man sprints to his left but it's one bounce and over the fence",Woakes to Nair,FOUR
7637306,KXIP 1st Inns,9.0,"Chahal to Rahul, FOUR, no... he doesn't! How often have we seen the last delivery of the over to be the spoiler! Darts it on leg and Rahul gets down on his knee to paddle it away and a chase by the fielder is not enough to stop this as the ball races away",Chahal to Rahul,FOUR
7637306,RCB 1st Inns,1.0,"Woakes to Rahul, FOUR, 16 runs off the opening over. Couldn't have asked for a better start. On the pads again and all Rahul does is clips it past the fielder at short fine leg, he dives there but the ball is too quick for him",Woakes to Rahul,FOUR
7637306,RCB 1st Inns,1.1,"U Yadav to Mayank Agarwal, FOUR, off the mark in style, Agarwal too. Picks the length early, it's short on middle and Agarwal gets in position early to flick it over square leg, fine leg is too square and the ball wins the race",U Yadav to Mayank Agarwal,FOUR
7637306,RCB 1st Inns,1.4,"U Yadav to Mayank Agarwal, FOUR, textbook straight drive! Presenting full face of the bat and high elbows. Fullish in length around off, Agarwal backs away, drives it straight past the bowler and gathers a boundary more",U Yadav to Mayank Agarwal,FOUR
7637306,RCB 1st Inns,10.5,"Chahal to Nair, FOUR, Chahal's over is ruined once again off the last ball, this was tossed up nicely outside off, Nair bent half-forward, reverses his stance and helps it on its way to the long leg fence, make it off the fifth ball",Chahal to Nair,FOUR
7637306,RCB 1st Inns,14.1,"Kulwant Khejroliya to Ashwin, FOUR, cracking shot, short and on the stumps, Ashwin swivels across, rolls his wrists and helps it on its way, the man in the deep is square and the ball beats him to the fence",Kulwant Khejroliya to Ashwin,FOUR
7637306,RCB 1st Inns,14.4,"Kulwant Khejroliya to Ashwin, FOUR, beautifully played, length delivery outside off, Ashwin leans forward, drives it on the up and beats the diving fielder at cover, no need to run for those",Kulwant Khejroliya to Ashwin,FOUR
7637306,RCB 1st Inns,17.3,"Woakes to Ashwin, FOUR, lovely shot, this is turning out to be a fine cameo from Ashwin, comes down the track, uses his reach to good effect and clears cover with the lofted off-drive, couple of bounces and over the ropes",Woakes to Ashwin,FOUR
