Match_id,Team,Over_num,Commentary,batsman,score
8593147,CSK 1st Inns,15.1,"Rashid Khan to du Plessis, no run, and this call, if upheld, could seal the game. Faf given out LBW to a googly from Rashid. He's gone for the review. This is shady, as the ball seems to be a bit leg-sidish. You can see middle and off stump when it hit the pad. Williamson has already got his fielders in position, so he doesn't seem very confident. Yes, as expected, it's missing leg stump. Faf survives. CSK still alive, if only just",Rashid Khan to du Plessis,NO RUN
8593147,SRH 1st Inns,11.5,"Jadeja to Brathwaite, no run, run-out chance missed. Brathwaite taps the flatter delivery into the on-side and sets off, Pathan is not interested and the big bloke has to turn and run back, Dhoni runs forward, picks the ball and has a shy, misses and Brathwaite survives",Jadeja to Brathwaite,NO RUN
9461343,RR 1st Inns,2.4,"Chawla to Rahane, no run, quick skidder. Rahane's done in, struck on his pad. And the umpire gives into Chawla's celebratory LBW appeal. Tripathi doesn't allow him to leave, forces him to review. So Rahane's well deep in the crease, doesn't read the googly, is beaten on pace as well. But he's struck on the front pad. And yes .. the angle is enough to take it down leg.",Chawla to Rahane,NO RUN
9461343,RR 1st Inns,4.5,"Narine to R Tripathi, no run, massive inside edge. But DK's desperation in the carnage forces him to go upstairs. So Tripathi's pinned on the back foot. And yes .. it's a big chunk of the wood onto his pad",Narine to R Tripathi,NO RUN
1468999,KKR 1st Inns,14.0,"Shakib to A Russell, no run, is that a drop? Arm-ball, slides back in and probably takes an inside-edge onto pad before popping towards Saha who never gets his gloves in the right place. Shakib with a priceless reaction, collapsing at the bowler's end",Shakib to A Russell,NO RUN
1468999,KKR 1st Inns,6.1,"Rashid Khan to Chris Lynn, no run, interesting stuff. SRH have gone for the review for LBW. Leg-break straightening and the sweep takes the glove on it's way! The appeal was for an LBW, but there was glove on it. It actually came off the glove, but the keeper has dropped it.",Rashid Khan to Chris Lynn,NO RUN
1468999,SRH 1st Inns,1.2,"Prasidh to Saha, no run, Saha is looking very nervous, pushes a length ball straight to Uthappa at short extra-cover and set-off for a quick single. Dhawan wasn't coming this time, Saha has to turn around, put the dive and make his ground",Prasidh to Saha,NO RUN
1468999,SRH 1st Inns,9.1,"Kuldeep Yadav to Saha, no run, appeal for LBW and Kuldeep prods his captain to go for the review. It's a fair delivery and replays suggest that there was some bat on that. Ultraedge confirms it and KKR have lost their review. This was very full and on the leg-stump line, Saha was looking to sweep and the inside edge perhaps saved him",Kuldeep Yadav to Saha,NO RUN
5179104,CSK 1st Inns,14.5,"Rashid Khan to Rayudu, no run, googly from Rashid Khan, Rayudu reads off the surface and plays off the back foot, gets hit on the pad first before the ball touched the bat, but Rayudu was well outside the line of off stump, review wasted",Rashid Khan to Rayudu,NO RUN
7841262,CSK 1st Inns,14.2,"Jadeja to Parthiv Patel, no run, a flat in-turner and Parthiv Patel missed the glance. Legal ball and no bat involved. HawkEye shows it to be going over leg. So, Chennai lose their review! The height was always a factor as it struck Parthiv on the front leg above the knee-roll",Jadeja to Parthiv Patel,NO RUN
7841262,RCB 1st Inns,14.2,"Jadeja to Parthiv Patel, no run, a flat in-turner and Parthiv Patel missed the glance. Legal ball and no bat involved. HawkEye shows it to be going over leg. So, Chennai lose their review! The height was always a factor as it struck Parthiv on the front leg above the knee-roll",Jadeja to Parthiv Patel,NO RUN
8883211,KKR 1st Inns,13.1,"Rashid Khan to Nitish Rana, no run, Hyderabad review: Not an obvious googly - yup, it's the leggie, but the obvious missed slog-sweep. And Rana's struck on his back thigh pad in front of leg. Many questions here - where's it pitching? Where's it heading? Again, like it was in the first innings, it's taking ages to load the replays for the third umpire. Poor internet speed somewhere in Kolkata, check the fiber cables .. anyway, the front foot is cleared out. Oh and the impact is just down leg",Rashid Khan to Nitish Rana,NO RUN
8883211,SRH 1st Inns,1.5,"Chawla to Warner, no run, KKR review: They have decided to challenge the umpire's call against Warner. But for me, it's clearly pitching outside leg. Was the googly that beat the batsman's flick and struck him on the pads. Might have crashed into the stumps but if it's pitching outside leg, it makes no sense. Awful review by KKR. Not out is the final verdict",Chawla to Warner,NO RUN
8883211,SRH 1st Inns,18.5,"Prasidh to Shankar, no run, Shankar has been given OUT LBW and he wants a review. Was the ball tailing enough to miss the leg-stump? It's a fair delivery, think there's no bat on that and I feel it's sliding down - the impact seems to be in front of leg. UltraEdge confirms that there's no bat on that. Hawk-Eye in: Missing and Shankar survives. Low full-toss and the late tail beat Shankar's attempted whip, struck him low and was going down with the angle",Prasidh to Shankar,NO RUN
8883211,SRH 1st Inns,3.1,"Chawla to Bairstow, no run, SRH review: Bairstow has been adjudged lbw and he's decided to challenge the umpire's call. Is there an inside edge? There certainly is a sound. Yup, there's a spike on the UltraEdge and Jonny survives. Was the googly that beat the batsman's flick and struck him on the pads",Chawla to Bairstow,NO RUN
2245633,KKR 1st Inns,2.5,"Shami to Narine, no run, dropped! Shami has put down a tough return catch. A back of a length delivery on the stumps and Narine wanted to slap it straight down the ground. Doesn't get the required elevation and it went to the bowler at a catchable height. Shami went with both hands in his followthrough, but the ball didn't stick",Shami to Narine,NO RUN
2245633,KXIP 1st Inns,16.0,"Chawla to Miller, no run, this is a very wide short ball, Miller tried to fetch the pull shot, missed, the ball sneaked under the under edge, Karthik was confident in his appeal, given out and Miller overturned the call by reviewing",Chawla to Miller,NO RUN
9987700,RCB 1st Inns,16.3,"Bumrah to de Grandhomme, no run, clipped to the left of mid-wicket and they think of a quick single, Suryakumar Yadav was quick to gather the ball and he missed the direct hit at the batting end",Bumrah to de Grandhomme,NO RUN
9987700,RCB 1st Inns,7.0,"Markande to de Villiers, no run, Yuvraj Singh, what have you done?. He's dropped de Villiers first ball. Flatter delivery outside off stump, de Villiers was looking to punch off the back foot, gets a thick edge that travels, Yuvi moved to his right and the ball came to the left and hit the knee",Markande to de Villiers,NO RUN
9418332,KKR 1st Inns,1.4,"Lamichhane to Nikhil Naik, no run, Delhi have taken a review in the second over of the match itself. They've challenged the umpire's call. Has Nikhil Naik edged this? Rishabh Pant was excited but there's clear daylight between the bat and ball. Delhi lose their review! Was a quicker legbreak outside off and the batsman was looking to steer it to third man before he got beaten on his bottom edge",Lamichhane to Nikhil Naik,NO RUN
1894737,RCB 1st Inns,13.5,"Rashid Khan to de Grandhomme, no run, leading edge lands short of Bhuvi at point. And there's some confusion in the running but Barman gets back in safely at the non-striker's end. Lures Grandhomme into playing an across-the-line-heave, loses shape as the ball sharply turns away and it drops a couple of inches in front of SRH's captain",Rashid Khan to de Grandhomme,NO RUN
3406149,CSK 1st Inns,13.3,"Unadkat to Raina, no run, a direct hit there would have been curtains for Raina. The southpaw shuffled across and tucked this length ball to short fine and set off for a quick single. Dhoni wasn't interested and sent him back. Kulkarni had all three stumps to aim, but missed the target at the striker's end",Unadkat to Raina,NO RUN
3406149,CSK 1st Inns,2.1,"D Kulkarni to Watson, no run, Watson reviews, and then stands in disbelief that it has to come down to this. It's a leg-line, and Buttler was probably appealing for the strangle down leg only to avoid this from being given a wide. But the umpire - Nandan - is fooled. It's clearly off the thigh pad, and the bat's not even close. Overturn",D Kulkarni to Watson,NO RUN
8715023,RCB 1st Inns,19.0,"Stokes to Stoinis, no run, pacy short ball from Stokes and Stoinis is a bit surprised by that, he is late on the pull/hook and the ball flies over the top-edge. Buttler went up but Stokes gestured he didn't hear anything",Stokes to Stoinis,NO RUN
7416638,MI 1st Inns,12.4,"Dwayne Bravo to Krunal Pandya, no run, in the air and dropped! Mohit Sharma is the culprit. Krunal wanted to clear mid-off, fails to do so and ends up hitting it straight to Mohit at mid-off. It was hit hard and Mohit fails to get his fingers in the right position to grab it",Dwayne Bravo to Krunal Pandya,NO RUN
7416638,MI 1st Inns,13.2,"SN Thakur to Krunal Pandya, no run, Review time: Krunal Pandya has been given out lbw. And he has taken the review. I don't reckon there is an inside edge on it. UltraEdge will confirm it. And there is a spike on UltraEdge. Just a tiny bit but that will be enough to save Krunal. Rod Tucker will have to change his decision. It nips back in off the deck, Krunal Pandya wanted to heave it to the on-side, plays it down the wrong line and it raps him on the pads. It looked plumb to the naked eye but an inside edge saves Krunal",SN Thakur to Krunal Pandya,NO RUN
2313937,DC 1st Inns,10.0,"Nabi to Rahul Tewatia, no run, close call! But umpire Anantha Padmanabhan is a happy man. The slider which skids on and pings Tewatia on the front pad before deflecting onto the back, he played for the turn when there wasn't any. Ball-tracking showed it to be clipping leg-stump",Nabi to Rahul Tewatia,NO RUN
2313937,DC 1st Inns,14.2,"Rashid Khan to Chris Morris, no run, that did not look close. Not sure what made Rashid go for the review. The leg-break and Morris misses the sweep, the ball misses the front pad and strikes the back thigh, impact was always one of the issues and the turn took it past off-stump",Rashid Khan to Chris Morris,NO RUN
2313937,SRH 1st Inns,1.2,"Axar to Bairstow, no run, dropped! Axar has landed badly it seems. Was a fairly straightforward chance though and he spilled it. Bairstow used his feet for the lofted hit and ended up stroking it straight back at Axar who reacted quickly, had two bites at the cherry but couldn't cling on. Would have been a massive wicket for DC",Axar to Bairstow,NO RUN
2313937,SRH 1st Inns,13.4,"Rahul Tewatia to Hooda, no run, dropped -- Shreyas Iyer of all people -- and it just doesn't get simpler. Hooda drives uppishly, hard, finds extra cover, where Iyer reverse cups, and is a little too casual",Rahul Tewatia to Hooda,NO RUN
2313937,SRH 1st Inns,2.5,"Lamichhane to Warner, no run, review wasted! Shockingly poor review! Iyer didn't do the right thing by agreeing to an emotional Lamichhane. This pinned Warner on the pad after missing the sweep. Always seemed to pitch outside leg but the leggie somehow convinced his skipper, despite a rejection from Pant. Result is, pitched outside leg and review gone in the drain. Poor, poor stuff",Lamichhane to Warner,NO RUN
1415953,KKR 1st Inns,15.5,"Chahal to Karthik, no run, good review in the end by DK. Got flummoxed by the fastish leg break, got pinged on the back pad as well with the turn and fizz doing him in. The umpire was late in raising his finger and Karthik chose to go for the review, almost out of hope. He probably was banking on the turn to save him and that's precisely what happens. HawkEye shows to be going over the stumps",Chahal to Karthik,NO RUN
8616942,CSK 1st Inns,5.4,"Sam Curran to Watson, no run, smashed hard .. and flush into Curran's collar bone. Watson holds nothing back here, forehards a slap down the ground, where Curran tries his desperate best to get his hands in the way, or even save his face. Is hammered into his chest",Sam Curran to Watson,NO RUN
4077127,MI 1st Inns,0.5,"Bhuvneshwar to Rohit, no run, angles the ball in, the ball strikes the inside edge and thuds into the pad. The bowler, keeper and almost the entire squad miss the inside edge and take a review. The UltraEdge makes it clear. Rohit survives",Bhuvneshwar to Rohit,NO RUN
7815415,KKR 1st Inns,12.2,"Tahir to A Russell, no run, oh dear, Bhajji makes a mess of this skier. Stunned faces in the crowd, they can't believe it. Uff! This is a costly miss, can't give a lifeline to someone like Russell. What have you done Bhajji? Phew. Slower and tempted Russell, who clears his front leg and aims a biggie across the line, totally miscue and sends it into the night sky. Bhajji at mid-wicket steadies himself, it was swirling in the air for a long time and he makes a meal of it. So much so that he doesn't even get a hand on it as it lobs behind him. He sort of lost his balance and slipped over",Tahir to A Russell,NO RUN
7815415,KKR 1st Inns,14.5,"Tahir to A Russell, no run, lands the leggie on leg-stump, Russell's head was falling away as he was looking to flick. It grips and turns past his blade to knock him on the pad. Tahir went up straightaway but umpire Chettithody Shamshuddin was spot on with his call as the ball was spinning too much and eventually missed the off-stump by a few inches",Tahir to A Russell,NO RUN
2047324,MI 1st Inns,4.2,"Rajpoot to Suryakumar Yadav, no run, what happened there? Miller has spilled this one. Ill-timed jump and he manages to grab a left hand to it and the ball doesn't stick. He leapt up too early and in the end only had to go with a left-hand. Suryakumar Yadav gets a life here",Rajpoot to Suryakumar Yadav,NO RUN
4702243,CSK 1st Inns,11.1,"Jofra Archer to Dhoni, no run, huge shout of ""no"" from Dhoni, but that came only after he took a couple of steps down which set Rayudu on the charge. Rayudu had made it almost halfway down before having to turn back. Back of a length just outside off, patted to backward point. Rayudu changed direction while running and had the throw hit him, or even with a direct-hit, he was gone",Jofra Archer to Dhoni,NO RUN
4702243,CSK 1st Inns,5.2,"Jofra Archer to Kedar Jadhav, no run, Steve Smith thinks Kedar Jadhav has got an outside edge to it. And Rahane has showed trust in the Australian, he has gone for a review. Kedar Jadhav has missed it by a country mile. And I have no clue what Smith heard there. It proved to be a horrible decision as there was a huge gap between the bat and the pad. It was a good length delivery wide of off and it beats the outside edge of Kedar Jadhav",Jofra Archer to Kedar Jadhav,NO RUN
4702243,RR 1st Inns,12.4,"Santner to Stokes, no run, was there an edge on that? Yes, but it was too fast - even for someone like MSD - pushed through flatter and quicker of off, stayed a tad low as well - Stokes was back on the punch, gets a toe-end that rolls off MSD's pads",Santner to Stokes,NO RUN
4702243,RR 1st Inns,7.2,"Santner to R Tripathi, no run, turns away tantalizingly beating to the outside edge. Replays show that there was an outside edge and MS dropped it",Santner to R Tripathi,NO RUN
2331682,DC 1st Inns,2.3,"Prasidh to Dhawan, no run, KKR review! Has Dhawan nicked it? Or did it come off the jersey? There was a certain sound but don't think it came off the willow. Or is it the trouser? Waiting for the replays. There's a spike on UltraEdge but not sure whether it's the inside edge or off the trousers. A tough call for the third umpire. No conclusive evidence and the onfield decision stays. KKR have lost their only review. A short delivery that was angled into the batsman, Dhawan was looking to block it as the ball brushed his trouser and settled into the keeper's gloves",Prasidh to Dhawan,NO RUN
7172727,RR 1st Inns,1.0,"Behrendorff to Rahane, no run, good review in the end from Rahane! Fell across a bit on the flick and missed the indipper to get pinged on the front pad. The umpire didn't waste any time in raising his finger for the LBW but Rahane wanted to review it. Height was the only thing that could have bailed him out and even that didn't look likely in real time. However, the nature of the Wankhede surface aids Jinks in the end as HawkEye shows it to be going over the sticks",Behrendorff to Rahane,NO RUN
3993413,CSK 1st Inns,3.4,"Gurney to Raina, no run, the inside edge saved the southpaw. Length delivery angling in, Raina hopped back to defend and missed it. But there was an inside edge and that helped him overturn the umpire's decision which was out",Gurney to Raina,NO RUN
5013362,DC 1st Inns,17.5,"Rashid Khan to Chris Morris, no run, Bairstow puts down a catch! Was a googly outside off and Morris got an outside edge as he tried to punch off the back foot. The keeper shows some generosity by not holding on to the catch",Rashid Khan to Chris Morris,NO RUN
5013362,SRH 1st Inns,12.4,"Mishra to Bhui, no run, loopy ball and slammed down the ground for the man at long-off to drop it. That was a poor drop from Munro coming in from long-off. Warner at the other end is furious as Bhui didn't even stay alert to take a single. The young man is under the pump here",Mishra to Bhui,NO RUN
5013362,SRH 1st Inns,14.2,"Mishra to Warner, no run, and Mishra ji has dropped a tough one! That was muscled back to the bowler. Quicker one outside off and was spanked back to the bowler who got both hands to it before dropping it",Mishra to Warner,NO RUN
8556956,MI 1st Inns,2.5,"U Yadav to de Kock, no run, length delivery and has been pushed back to the bowler. Umesh went for the throw after picking the ball up and misses. Had he hit, QDK wasn't even trying to get back. The batter had chipped out to push it back to the bowler",U Yadav to de Kock,NO RUN
8556956,RCB 1st Inns,13.1,"Rahul Chahar to de Villiers, no run, was it a chance for de Kock? He's having a off-day behind the stumps today. Well, looks like there wasn't any edge there. So, won't go down as a drop. It was tossed up luringly outside off, de Villiers wanted to have a piece of it as he threw his bat without any feet movement but the ball straightened and beats his outside edge",Rahul Chahar to de Villiers,NO RUN
8556956,RCB 1st Inns,5.5,"Bumrah to de Villiers, no run, Parthiv Patel was in some trouble here but puts in a dive as the throw at the bowler's end misses. Might have been 50-50 if it hit. Shortish delivery that struck de Villiers on the thigh pad as he got cramped on the flick",Bumrah to de Villiers,NO RUN
8556956,RCB 1st Inns,9.4,"Rahul Chahar to Moeen Ali, no run, was there an edge? QDK can't collect it cleanly and yes, there was a definite bottom-edge there. Googly from Chahar, dropped short and it was spinning away from Ali. He went for the pull a tad early and feeds a tiny edge but QDK messes it behind, grassing it onto the floor",Rahul Chahar to Moeen Ali,NO RUN
5962210,CSK 1st Inns,17.0,"Rashid Khan to Rayudu, no run, ripper from Rashid, absolute ripper. So good was the ball, that they feel compelled to go for a review after Rayudu is beaten on the outside edge. He's missed this by inches. Only clipped the trouser on the way through. Oh well, SRH have retained their review because ball-tracking shows it to be umpire's call on off stump. I'm sure they weren't appealing for leg-before there",Rashid Khan to Rayudu,NO RUN
7621139,KKR 1st Inns,11.0,"Chahal to Uthappa, no run, run-out chance missed! Uthappa is struggling out in the middle. The required run rate is out of their reach now! He was trying to flick the slider but got struck on his pads. Rana wanted a single but the striker wasn't up for it. Nitish was almost halfway down the track and had Chahal collected the throw from Parthiv, it would have been curtains for him",Chahal to Uthappa,NO RUN
7621139,RCB 1st Inns,1.2,"Narine to Kohli, no run, KKR's LBW review. Narine gets this to rip in big, beats Kohli's flick and finds his front pad. Now, it's struck him in front of leg, it's hit the knee roll as well in a massive stride. But it's not needed much convincing for the bowler or DK to take it up. In fact it's missed the leg-stump by another cool two stumps",Narine to Kohli,NO RUN
7225586,CSK 1st Inns,4.2,"Steyn to Kedar Jadhav, no run, inswinger on a length around leg-stump, Jadhav looks to get some tickle on that but fails to make any contact off the bat. It brushes the thigh pad and flies to PP to his left, Kohli checked with his bowler and keeper and then went up for the review",Steyn to Kedar Jadhav,NO RUN
7225586,RCB 1st Inns,19.3,"Dwayne Bravo to Moeen Ali, no run, that was full, wide, Moeen Ali threw his bat it and misses. There was a noise, MS went for the DRS but there was nothing on the UltraEdge. Mo continues..",Dwayne Bravo to Moeen Ali,NO RUN
7436247,RR 1st Inns,4.2,"Axar to Rahane, no run, Ishant spills a sitter! Embarrassing stuff from DC's senior man. Rahane shuffled well across for the sweep and skewed it aerially to short fine leg. Straightforward take but Ishant spills it. How costly will this be?",Axar to Rahane,NO RUN
6274749,RCB 1st Inns,1.1,"Shami to Kohli, no run, dropped! Hardus Viljeon is the fielder. Full and swinging into the pads, Kohli unleashes his whippy wrists and sends a dolly of a catch to mid-wicket where Viljeon makes an absolute Bisi Bele Bath (dal rice) out of it. Oh dear!",Shami to Kohli,NO RUN
3681433,RR 1st Inns,6.0,"Narine to Smith, no run, Smith went for an across the line shot, and he was hit on the pads. He just managed to get an inside edge to it and that saved him there. An excellent over from Narine",Narine to Smith,NO RUN
3681433,RR 1st Inns,7.5,"Narine to Riyan Parag, no run, Narine drops an absolute dolly. You can't expect an easier catch than this. And he has no one else to blame. It spins back into Riyan Parag who chips it straight back to Narine. But he wasn't expecting it at all and ends up spilling it",Narine to Riyan Parag,NO RUN
9570712,RR 1st Inns,6.4,"Rashid Khan to Livingstone, no run, Very fancy shot to attempt off someone like Rashid who fizzes the ball through. But the impact is probably just outside off which has saved him. SRH aren't convinced with the umpire's call, so they go for a review. Only to waste it. Flat leg-break just outside off, Livingstone wanted to scoop it over the keeper's head, but wasn't able to connect",Rashid Khan to Livingstone,NO RUN
7266994,KKR 1st Inns,5.2,"Malinga to Chris Lynn, no run, Pollard drops it! It was an off-cutter on a back of a length, Chris Lynn wanted to clear mid-off but he mistimed it badly. Pollard at mid-off dives dramatically to his right but fails to time his dive to perfection and ends up spilling it",Malinga to Chris Lynn,NO RUN
6119894,MI 1st Inns,13.1,"Basil Thampi to Hardik Pandya, no run, fuller length delivery swerving down leg, Hardik shuffled a bit in a bid to flick it fine but couldn't make any contact. It skims the outer half of the pad en route to the keeper",Basil Thampi to Hardik Pandya,NO RUN
6649951,RCB 1st Inns,14.5,"Basil Thampi to Gurkeerat Singh, no run, SRH have gone for a review for a caught behind. There is surely gap between the bat and the pad. And I will be very surprised, if something comes up in UltraEdge. There is nothing on UltraEdge. And SRH will lose their review too. It was a brilliant delivery nevertheless, it was on a good length and it snaked back in after hitting the deck. Gurkeerat Singh played it down the wrong line and it went between his bat and pad. Manish Pandey strangely heard something and he was the one who pushes Williamson to go for the review!",Basil Thampi to Gurkeerat Singh,NO RUN
1927753,CSK 1st Inns,11.3,"Tye to Raina, no run, a dipping slower delivery from Tye, Raina didn't pick it as he misses the flick and overbalances a touch. Tye was confident enough to convince his skipper to go for the review but it was confirmed by UltraEdge that there was a clear inside edge",Tye to Raina,NO RUN
1927753,KXIP 1st Inns,13.3,"Dwayne Bravo to Pooran, no run, dropped by the substitute, Vijay! A wide and full one, Pooran gets forward and lashes it square, straight to Vijay at point where Vijay spills a rgulation chance",Dwayne Bravo to Pooran,NO RUN
7680387,SRH 1st Inns,0.1,"Boult to Saha, no run, excellent use of technology and Saha survives! Height was the factor that could have saved him but in the end, inside edge does. Was a lovely nipbacker from Boult that pinged Saha on the back pad. Didn't look dead plumb but the umpire was impressed and raised his finger. After a chat with Guptill, Saha opted for the DRS and it has saved him in the end",Boult to Saha,NO RUN
7680387,SRH 1st Inns,10.3,"Mishra to Williamson, no run, a chance and Pant has dropped it, that was a regulation catch and Pant didn't go down with the ball - stood tall and fluffed it - the leg-break and Williamson pushed at it, straight in and out of Pant's gloves",Mishra to Williamson,NO RUN
9969874,DC 1st Inns,19.1,"Jadeja to Boult, no run, flat and fast on off-stump, Boult forces it straight back at Jaddu who couldn't cling onto a return catch",Jadeja to Boult,NO RUN
8026316,CSK 1st Inns,13.5,"Rahul Chahar to Watson, no run, oh is that a dropped chance? Yes it was. It's the set Watto. Full delivery on the stumps, Watson drives hard and hits it back at the bowler, who doesn't accept the offer",Rahul Chahar to Watson,NO RUN
8026316,CSK 1st Inns,6.3,"McClenaghan to Raina, no run, Raina given out on the field, but he's reviewed it. He got into a terrible position against a cracking bouncer from McClenaghan, just left his hands up there, and according to umpire Gould it brushed his glove on the way. But there's nothing on Ultra-Edge. However, the third umpire still goes through to check if there's any visible deflection. That's interesting. Still, he can't find much to uphold the onfield call. So the decision will have to be overturned",McClenaghan to Raina,NO RUN
8026316,MI 1st Inns,8.2,"Harbhajan to Ishan Kishan, no run, just short of Raina at cover, dropped short and wide of off, Kishan made room for the punch and didn't bother to keep it down, almost carried to cover as raina tumbled forward",Harbhajan to Ishan Kishan,NO RUN
5554057,CSK 1st Inns,18.5,"Bumrah to Dhoni, no run, Dhoni reviews a caught behind: You'd think when he reviews from behind the stumps, he'd know when he hasn't nicked it. It was the typical strategy -- short, incoming bouncer, which MS pulls and apparently gloves away to the keeper. Nope, clear daylight between glove and ball, and more daylight between bat and ball. But there was a noise, which probably was his clicking bat",Bumrah to Dhoni,NO RUN
5554057,MI 1st Inns,13.4,"Chawla to Saurabh Tiwary, no run, CSK review for LBW, but looks like it was missing off stump, or maximum shaving off stump. Umpire's call will do for the batsman. Was the googly, so tough to be out LBW from over the wicket, oh yes, ball-tracker says missing off stump. Tiwary went for the big sweep and missed",Chawla to Saurabh Tiwary,NO RUN
4286363,SRH 1st Inns,11.5,"Chahal to Manish Pandey, no run, the keeper got excited as soon as he caught the ball and that induced a review from Kohli. Big legbreak from Chahal and Pandey looked to flay it flat on the off-side, misses it by a whisker and there was a slightest bit of deviation after pitching which got RCB excited",Chahal to Manish Pandey,NO RUN
3533313,CSK 1st Inns,17.3,"Tom Curran to du Plessis, no run, that's an inch-perfect yorker, dug-out from between his legs away to short fine leg - Faf is down, gets up and tries to run across, but there's a shy at the striker's end. Would've been out if it had hit...",Tom Curran to du Plessis,NO RUN
5436138,RCB 1st Inns,3.5,"Shami to Finch, no run, Is Finch gone? The umpire has given him out caught behind. But Finch was quick to review it. That nipped in, Finch pushed at it and seems to have missed it. Mostly it went off the pads and into the keeper's gloves. Not out is the verdict and Finch is safe. Even he was safe on the LBW call as it was missing the wickets",Shami to Finch,NO RUN
2412742,CSK 1st Inns,2.3,"Nortje to Watson, no run, dropped. Pops out of Shaw's hands at square leg like a bar of soap. He got a lifeline when he was batting and now this. Karma eh? A strong wristy whip from Watson, hitting it on the up and straight to Shaw, who couldn't lock his hands in time and grasses it. Watson will breathe easy.. you can't drop these catches at this level",Nortje to Watson,NO RUN
1044503,SRH 1st Inns,3.5,"Cummins to Bairstow, no run, fullish just outside off, Bairstow sits low outside off looking to scoop it over short fine leg. Loses his balance and it flies off the pad to short third man. DK calls for it and grabs. Appeals and the finger went up. Bairstow knew he didn't hit it, so got it overturned",Cummins to Bairstow,NO RUN
1044503,SRH 1st Inns,9.3,"Chakravarthy to W Saha, no run, it was the slider, Saha stayed back and didn't pick it. Played it outside the line, gets trapped on the back leg. Oh, it was the googly in fact.. close shave for Saha",Chakravarthy to W Saha,NO RUN
3434824,RCB 1st Inns,2.3,"Boult to Finch, no run, chance and Rohit has dropped it - fair to say, he has saved four runs - short and just outside off, Finch rocked back and drilled the pull, to the left of mid-wicket. Rohit moved across quickly, got both hands on the ball, but can't hold on",Boult to Finch,NO RUN
2173525,MI 1st Inns,17.0,"Shami to Pollard, no run, Pollard reviews! He was adjudged lbw here by the umpire, but he has straight away signaled for a review. Think there was some bat on it, as I look at the replays. Was a low full toss on leg that Pollard failed to middle. Luckily for him there was some bat on it. So the onfield decision has to be overturned. The original decision was out, hence although he got some bat on it, it will be called as a dead ball",Shami to Pollard,NO RUN
2173525,MI 1st Inns,2.0,"Shami to Rohit, no run, Mumbai review this given LBW: Full, straightening back in off the pitch, and Rohit's trapped on the front pad in his crease. But, but, the impact's in front of leg-stump, and ball-tracking shows it to be going down leg. False alarm, and Rohit will stay there",Shami to Rohit,NO RUN
8969749,RR 1st Inns,18.5,"Udana to Jofra Archer, no run, chance of a run-out, but Udana has made a mess of it. Tewatia was almost at the striker's end when Archer asked him to go back. But, Udana couldn't get rid of the ball quickly. Had he gone for a direct-hit at the bowler's end, Tewatia could have been in trouble. The throw wasn't an impressive one, as he parried it away towards the fielder who was charging in from mid-off. Was delivered on the pads as Jofra Archer failed to connect his flick",Udana to Jofra Archer,NO RUN
4947883,DC 1st Inns,19.5,"Russell to Hetmyer, no run, this is excellent stuff from Russell. Another short ball that is banged into the surface, he slants it across the left hander and Hetmyer cannot connect with the pull, the ball flies under his bat",Russell to Hetmyer,NO RUN
4947883,KKR 1st Inns,17.5,"Rabada to R Tripathi, no run, Tripathi reviews a caught behind: It's a nasty bouncer, head-high, over the pull and with a clear sound as it goes through to the keeper. It's the sound of the ball brushing the helmet. Okay, Tripathi will survive ..",Rabada to R Tripathi,NO RUN
4947883,KKR 1st Inns,6.3,"Mishra to Nitish Rana, no run, dropped! It was a return catch and Mishra has spilt it. Flighted around off, Rana leans forward and closes the bat face to work it into the leg-side, the leading edge pops to the right of the bowler, Mishra dives across and gets both hands, but the ball does not stick. He has also hurt his finger in the process..",Mishra to Nitish Rana,NO RUN
9843066,MI 1st Inns,18.0,"Sandeep Sharma to Hardik Pandya, no run, a loud shout for LBW and SRH will review. The angle means this ball must have pitched outside leg. Think so, can see all the three stumps, no bat for sure and UltraEdge confirms it. But it has pitched marginally outside leg and SRH lose their review. Good delivery to complete the spell, the slower dipping yorker from round the wicket, Hardik was looking to shovel it over the leg-side and is done by the late dip, struck low and in front of the leg-stump",Sandeep Sharma to Hardik Pandya,NO RUN
4491659,RCB 1st Inns,0.2,"Rabada to Finch, no run, Rabada drops it! Such an easy caught and bowled chance, but KG has put it down. Finch had chipped it right back to the bowler who got his palms to it, but nothing more. Maybe, he got deceived due to the trajectory as the ball was dipping on him",Rabada to Finch,NO RUN
4491659,RCB 1st Inns,5.3,"Nortje to de Villiers, no run, a direct-hit at the bowler's end and Kohli was gone! This was driven to Ashwin at mid-on by de Villiers and Kohli was almost halfway down the track. Ash had plenty of time to aim and go for the direct-hit at the bowler's end, but he couldn't pull it off",Nortje to de Villiers,NO RUN
